user_id_clean,book_id,rating,is_read,days_to_read,user_book_recency,num_books_read,avg_rating_given,user_activity_count,recent_activity_days,avg_reading_time_days,average_rating,adjusted_average_rating,great,log_ratings_count,popularity_score,book_popularity_normalized,num_genres,is_series,title_length_in_characters,title_length_in_words,description_length,user_avg_rating_vs_book
3c5ff559112f9821da70ec89dfef87f4,18731348,0,False,,,31,3.526315789473684,99,3061,26.499999999999996,3.84,3.6449768898516655,True,5.8944028342648505,420,0.00020327347736065845,100,False,2,1,1390,-0.11866110037798139
baca67c57b17d8b66af218f1d8bc745e,18731348,5,True,5,4363,9,4.0,38,3698,8.0,3.84,3.6449768898516655,True,5.8944028342648505,420,0.00020327347736065845,100,False,2,1,1390,0.35502311014833454
c26f2ab251af68608fb9b593c6834511,21562651,5,True,,,7,4.7142857142857135,101,3461,4.0,3.93,3.665268125761658,True,5.278114659230517,227,0.00010986447466873683,100,False,2,1,862,1.0490175885240554
b2782358e9257096cc16785f5b066f68,21562651,0,False,,,82,3.3684210526315796,186,2929,25.153846153846157,3.93,3.665268125761658,True,5.278114659230517,227,0.00010986447466873683,100,False,2,1,862,-0.2968470731300785
3606ef88dde27d407b1c6ab3ec71f986,6608354,5,True,,,43,3.6578947368421044,48,2919,17.333333333333336,4.19,3.7302214257367443,True,4.1588830833596715,71,3.436289736334941e-05,100,False,2,1,333,-0.07232668889463989
4ff95f82062f69529347819f6f52ea12,12819873,0,False,,,0,,6,4872,,4.19,3.7302214257367443,True,4.1588830833596715,65,3.145899054391143e-05,100,False,2,1,508,
fac69332162212447a3aba5ed3f1243c,15796303,3,True,,,9,3.0,10,3984,,3.93,3.7376982537227215,True,5.886104031450156,442,0.0002139211356985977,100,False,2,1,978,-0.7376982537227215
b5cdbdd32053181cd45d9ea2ee62581d,15796303,0,False,,,75,3.6933333333333325,240,2952,12.466666666666667,3.93,3.7376982537227215,True,5.886104031450156,442,0.0002139211356985977,100,False,2,1,978,-0.044364920389388995
c2401b38b57ceb1c7dcd4963c45dfc17,15796303,0,True,4,4585,198,3.164893617021277,392,3007,2.7636363636363632,3.93,3.7376982537227215,True,5.886104031450156,442,0.0002139211356985977,100,False,2,1,978,-0.5728046367014445
16a26f24f4d17a1022abe4564974d411,657383,4,True,,,154,3.3333333333333335,162,4348,,3.93,3.762668752782342,True,6.152732694704104,496,0.0002400562970735395,100,False,2,1,666,-0.42933541944900844
6e0c9c5581c2e5a3925d0e9495634563,657383,3,True,,,46,3.7173913043478266,48,3359,,3.93,3.762668752782342,True,6.152732694704104,496,0.0002400562970735395,100,False,2,1,666,-0.04527744843451531
8259639fe152ceb694e5af0c858d5a04,657383,4,True,,,646,3.709828393135726,726,2918,4.200729927007302,3.93,3.762668752782342,True,6.152732694704104,496,0.0002400562970735395,100,False,2,1,666,-0.05284035964661582
dba4bc51b455596db49463b05bfef5d6,15737884,4,True,8,3155,23,3.714285714285714,30,2958,25.4,3.93,3.7683053185728332,True,6.218600119691729,699,0.00033830514446452444,100,False,2,1,889,-0.05401960428711927
6e7548cefedf839101f33a7efbf2fdb3,17860739,0,False,,,137,4.1838235294117645,507,2922,4.438596491228072,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.37542156696637363
db740314394a6398a5c9e3b35e0ff7d8,17860739,3,True,1157,3091,294,3.9828767123287676,319,3017,125.17391304347828,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.17447474988337675
0c8e524b0ce025a34fe77d229789745c,17860739,0,True,,,3,4.5,4,4127,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.6915980375546091
9b85d25c926aa2c853fe461dc88d13e9,17860739,5,True,27,3792,41,3.73170731707317,54,2993,14.333333333333332,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.07669464537222082
1de685d12f1960758bb32d73801cfb47,17860739,0,False,,,2,3.0,13,2980,5.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8084019624453909
dc36c784155965c8e4986a13719a35fd,17860739,0,False,,,34,4.176470588235294,117,2939,13.1,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.3680686257899035
d0bbc5a40f61a85f88da9c0ba864b8c8,17860739,0,False,,,5,3.2,6,3451,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.6084019624453907
6b1b3c79d621504c465f39341cc2dd3c,17860739,0,False,,,13,3.571428571428571,16,3199,10.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.2369733910168197
2dee11b40bc1a40720bd3b0ac7eb4055,17860739,5,True,,4078,23,2.9130434782608696,23,2939,48.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8953584841845212
ffc42e30b72d08caeebcce6ab8d480f2,17860739,0,False,,,20,3.1500000000000004,61,3014,7.833333333333333,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.6584019624453905
e264ed7f5c8a4edb9cd6bbf29d09087f,17860739,0,False,,,13,3.384615384615385,31,2997,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.42378657783000584
56114e29628abd80c234490ceaf87827,17860739,3,True,,,285,3.300751879699247,625,2929,33.70689655172414,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.5076500827461436
e40feaf225d4a7c043fac1ac01cb6779,17860739,5,True,,,12,4.2727272727272725,69,3114,1212.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.4643253102818816
f4022b08ef66c6db69e01cfd2f4ca0c6,17860739,0,False,,,39,3.5897435897435894,58,2950,10.923076923076922,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.21865837270180144
99c2c3f1006db5a67cd85e86beb6cdc6,17860739,0,True,,,4,,7,2913,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
da1f7e866daf910a04df72a406ec5c1b,17860739,0,False,,,54,3.6400000000000006,76,2924,4.411764705882354,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.1684019624453903
7a809dbcb5f38f3b0e8a78b67fb5bc13,17860739,0,True,,,106,4.087500000000001,423,2939,25.838709677419356,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.2790980375546104
c3aa11ba8f5057fa163373e0a500e8be,17860739,0,True,,,6,4.0,13,2914,13.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
2b74f9ae60297b91b1a23850447b15a8,17860739,0,False,,,0,,7,3990,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
b32e2723bcb56550f616f0413d0d2969,17860739,3,True,,,5,3.8,6,3596,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.008401962445391042
f04d0e17fda18597fab69e5a09fdfb15,17860739,0,False,,,28,4.285714285714285,32,2928,24.647058823529413,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.47731232326889383
d197c9af905aaedab75ea33fe14ff89c,17860739,0,False,,,1,4.0,166,2922,2.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
3590097d46f8419486f9983e5e371ab0,17860739,0,False,,,45,3.659090909090909,337,2939,21.76923076923077,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.1493110533544817
1baf07195f1090ce3c7a8af7eba57cef,17860739,0,False,,,17,2.705882352941176,43,2921,3.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-1.1025196095042147
9d547831457f45ca0fb9227edb3c7639,17860739,0,True,269,3948,7,3.0,7,3932,269.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8084019624453909
f51695ee421fb3176826aa4d04d35079,17860739,0,False,,,44,3.285714285714285,46,2936,3.8,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.5226876767311057
1eeebab6a3297a325fab09c5cf424747,17860739,0,False,,,4,4.25,10,4063,16.666666666666668,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.44159803755460914
1339fb967c347899daf079cd534cd2ec,17860739,4,True,,,16,3.6875,17,3561,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.12090196244539086
e2b806cdbc0bfa9860fd89bc407078bf,17860739,0,False,,,22,3.8095238095238093,98,2925,11.833333333333332,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.0011218470784184476
eb4b05b46c304963426d660aa5388723,17860739,0,False,,,0,,4,3978,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
6fb1605208d0c2821eb94353174e1adc,17860739,0,False,,,55,3.7547169811320757,107,2919,8.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.05368498131331512
8068ac4810ac8937d866abac62b5bac8,17860739,0,False,,,8,3.375,17,3195,35.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.43340196244539086
863a95481660967d4ea5487e74e75724,17860739,0,False,,,1,3.0,10,2929,3.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8084019624453909
e2d6ca630ad4e6680a0fa1401cf984b5,17860739,0,False,,,5,3.0,21,2974,70.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8084019624453909
feb33fc107ed590c26fecd19bcbddb82,17860739,3,True,23,4347,55,3.0,124,2933,10.857142857142858,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.8084019624453909
0f9695b816f80ed7dd2768beaab2fabc,17860739,0,False,,,5,4.0,92,3145,0.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
12551d4899a1e206a294aa696000bfb2,17860739,0,False,,,0,,2,4193,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
aacd324ca22bad6e73021a1046db1121,17860739,0,False,,,42,3.629629629629629,46,3028,5.120000000000001,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.178772332815762
4c6945c6b0bc1df9344f694220f42831,17860739,2,True,5,4081,20,2.7,35,3598,7.6,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-1.1084019624453907
e6fe4c24d33712f1e58a5b9489f21703,17860739,4,True,,4121,78,3.5753424657534243,372,2917,5.000000000000001,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.23305949669196657
c6f507144ed3e009ce99c238e16a9ed3,17860739,0,False,,,27,4.222222222222222,31,3499,17.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.41382025977683146
363967d5ab48b2e891999ec703f4bdc0,17860739,0,False,,,5,3.4,9,4306,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.40840196244539095
01df7c7d571d9ac659bef8e907fc2577,17860739,4,True,10,3542,1,4.0,1,3542,10.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
328975d687bed86b4cf2d70c90d5ea5c,17860739,0,False,,,49,4.461538461538463,66,2948,6.266666666666667,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.6531364990930717
3d16cf29166b544369566e11271d9544,17860739,0,False,,,103,3.8415841584158414,148,2939,8.245283018867926,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.03318219597045058
ae96ad4d75745c79c7f404c22b335610,17860739,0,False,,,8,,38,3081,24.142857142857146,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
3c3fc88eb595834dc08f64b69a3b3894,17860739,2,True,151,4101,33,3.5517241379310343,42,2926,10.28,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.2566778245143566
657405e409a7aeb9b21b0abb6cc70cb7,17860739,5,True,,,55,3.9056603773584904,56,3114,5.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.0972584149130995
a0097be51534c2da97746a7d85121060,17860739,0,False,,,8,4.428571428571429,39,3509,5.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.620169466126038
f1762f1fc956034e7657f20c29dcc403,17860739,0,False,,,2,4.0,42,2987,0.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
ec3d4bcfcbf6a31ae20325a500c37423,17860739,0,False,,,4,3.25,29,3105,7.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.5584019624453909
9f16e7115ac7b887c091ce412917f227,17860739,0,False,,,8,3.625,205,2951,112.16666666666667,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.18340196244539086
9027c4adc69f48cd326c3e6f87d77095,17860739,0,False,,,65,3.8666666666666663,84,3000,6.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.05826470422127539
8320a03347423a2f1427628e3136a151,17860739,0,False,,,42,4.309523809523809,63,3107,12.555555555555559,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.5011218470784184
8846963c76eed099591a1a6e5ffe776b,17860739,0,False,,,9,3.7142857142857144,23,2972,11.833333333333332,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.09411624815967645
21fa4f9d312c8eead79910a3487cca4c,17860739,0,False,,,7,4.5,14,3077,11.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.6915980375546091
edac8a00c488d38c853a9842e0af51c3,17860739,0,False,,,23,2.8636363636363633,126,2928,41.625,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.9447655988090276
c9da8745b85ccb563ae2b217538cb0b0,17860739,3,True,334,3641,9,3.333333333333334,11,3641,334.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.47506862911205694
b1e0cdea2c9371d188131fdf8dc49744,17860739,0,False,,,0,,1,3918,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
85bd00b309157cc53fa7fb79f06cafee,17860739,5,True,84,4260,57,3.56140350877193,87,3125,19.875,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.24699845367346107
b2899731b9aa58a11824e2dfc47fcd30,17860739,0,False,,,24,3.9047619047619047,72,2921,20.41176470588235,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.09635994231651379
879512b470c5acda1102a680a1753410,17860739,5,True,38,3546,7,3.714285714285714,9,3546,18.2,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.0941162481596769
be460b45889d88ca94a5e4624be1df23,17860739,0,False,,,25,4.400000000000001,65,3125,15.857142857142856,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.5915980375546104
0ef4827b8855e8778932a2c9df77dedd,17860739,0,False,,,96,3.3763440860215055,142,3399,41.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.4320578764238854
0f0814aa4937c06e601352c20e72e68d,17860739,0,False,,,0,,141,2920,,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,
3dacbfbe4e3578a2c6fc43f0eb96b35a,17860739,0,False,,,6,3.333333333333333,53,2965,6.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.4750686291120578
faa7f70c79402cc2a7e49ba53287388a,17860739,0,False,,,29,4.1724137931034475,55,3283,241.33333333333331,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.36401183065805665
b53dfcca2721806ec1341380f150695a,17860739,0,False,,,13,4.5,1028,2921,65.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.6915980375546091
f902b3e0ec2dcd99090408e2bdce9cd5,17860739,2,True,33,3518,70,4.057142857142856,70,3517,21.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.2487408946974652
0633a3766f632855102f9140d5dfb35b,17860739,0,False,,,21,2.7619047619047623,28,2954,20.61904761904762,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-1.0464972005406286
8957be08cff9e0665f260c29f78eba24,17860739,0,False,,,2,4.0,20,3026,6.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
7d0f5da267a29da9f46ab121735fd634,17860739,0,False,,,28,4.0,46,2918,17.166666666666668,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
d7d20cdc712f7b4b65f2facb6d0fcfbe,17860739,3,True,25,3120,35,4.0,38,2965,7.4,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
a5c52cfb8b523824579c6c513cec5478,17860739,0,False,,,46,3.093023255813954,91,2923,82.08333333333334,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.7153787066314368
51460c270b5b3dce57aeea30f576ed7f,17860739,0,False,,,86,4.378048780487804,293,2934,37.66666666666667,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.569646818042413
8a87bcb1f9de68f031b62dea7d16b5f0,17860739,0,True,,,26,3.5,32,3284,30.642857142857142,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.30840196244539086
8727b52494a14456758c30866694d767,17860739,4,True,6,4276,100,3.4999999999999996,162,2912,4.1,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.3084019624453913
097910ece7d12c84c2c84ddf07a6eb2d,17860739,0,False,,,67,3.433333333333333,120,2997,7.283018867924528,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.37506862911205774
0054229963f63bd5928fc315cc2561e0,17860739,0,False,,,9,3.7777777777777777,25,2925,141.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.030624184667613186
6cf5661c886dfbc883bf62a98b770f32,17860739,0,True,,,11,3.7,12,3552,63.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.10840196244539069
89f6c2d38e6a512157960984b34787dd,17860739,0,False,,,31,3.689655172413793,52,3094,12.5,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,-0.11874679003159772
a08c5cf8cef7ee1828011551e9d70ca8,17860739,0,False,,,240,3.962025316455696,376,2928,6.3383458646616555,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.15362335401030514
c302dabce772772e8bf80d8ce9bcf345,17860739,0,True,,,11,4.0,15,3112,7.0,3.84,3.808401962445391,True,9.463198053273784,15071,0.007294129945958294,100,False,2,1,1390,0.19159803755460914
